Date,NOVARTIS,PG,MICROSOFT,GE,JOHNSONJ,ATT,EXXON,VOLKSWAGEN,NESTLE ,SAMSUNG,ROYALD,UBS,APPLE,SASOL,PFIZER,3M,JPM,MCDONALDS,CATERPILLAR,DYCOM,NAVISTAR,PARKERH,BOEING
03.09.86,2.335,4.8455,0.0938,3.0537,4.4453,9.4687,8.625,24.413,2.623,0.22,5.48,8.717,0.6205,3.28,2.776,13.3848,16.0833,5.0625,6.2812,4.3038,76.25,8.1119,13.3896
04.09.86,2.326,4.8842,0.1016,3.1488,4.4063,9.5833,8.8438,24.235,2.627,0.22,5.54,8.763,0.6339,3.29,2.7292,13.5352,16.25,5.1563,6.3125,4.2332,80,8.186,13.3618
05.09.86,2.3,4.7447,0.1059,3.1037,4.3281,9.3854,8.7969,24.598,2.612,0.22,5.59,8.604,0.6272,3.36,2.7083,13.49,15.8333,5.0833,6.2344,4.1627,80,8.0378,13.1396
08.09.86,2.271,4.7214,0.105,3.1488,4.2578,9.2708,8.75,24.003,2.625,0.23,5.45,8.475,0.6205,3.36,2.625,13.7156,15.4167,5.0208,6.1406,4.0921,77.5,8.0749,13.0562
09.09.86,2.285,4.7447,0.1068,3.1438,4.2031,9.3229,8.6719,23.878,2.618,0.23,5.37,8.429,0.6384,3.37,2.599,13.8059,15.2917,5.0208,6.2187,4.0921,76.25,8.0378,13.1673
10.09.86,2.287,4.7757,0.105,3.1137,4.1641,9.2708,8.7344,23.782,2.649,0.24,5.32,8.435,0.625,3.41,2.6146,13.7607,15.2083,4.9792,6.2187,4.0921,76.25,8.0008,13.0285
11.09.86,2.267,4.5354,0.1007,2.9636,4.0313,8.8333,8.2969,23.64,2.625,0.24,5.16,8.313,0.5826,3.35,2.5104,13.084,14.7917,4.8646,5.8437,3.5982,70,7.5193,12.5006
12.09.86,2.251,4.4656,0.0981,2.8734,3.9219,8.5312,8.25,23.321,2.596,0.23,5.07,8.252,0.567,3.36,2.4479,12.6779,14.25,4.8438,5.8281,3.5277,68.75,7.1859,12.1395
15.09.86,2.269,4.4578,0.0998,2.9085,3.9531,8.6458,8.4688,23.556,2.617,0.23,5.07,8.316,0.5915,3.4,2.4844,12.5877,14.5417,4.9167,5.875,3.6688,71.25,7.3341,12.4729
16.09.86,2.268,4.4423,0.0998,2.9235,3.9453,8.6562,8.4219,23.504,2.574,0.23,5,8.322,0.6228,3.47,2.4896,12.5576,14.6667,5.0208,5.8906,3.4571,70,7.5193,12.5284
17.09.86,2.266,4.295,0.1024,2.8985,3.9219,8.75,8.3281,22.988,2.57,0.23,5.05,8.405,0.6116,3.54,2.4375,12.4824,14.7917,4.9583,5.8906,3.7394,70,7.8526,12.6673
18.09.86,2.24,4.2795,0.1033,2.8985,3.8906,8.75,8.3906,23.43,2.513,0.23,5.07,8.398,0.6071,3.55,2.3854,12.4824,14.625,4.9479,5.75,3.7394,77.5,7.7045,12.5006
19.09.86,2.252,4.202,0.1033,2.8484,3.8438,8.8125,8.2813,22.617,2.526,0.23,5.1,8.475,0.6004,3.45,2.4427,12.1666,14.4583,4.7917,5.5625,3.8099,78.75,7.8526,12.3895
22.09.86,2.241,4.2408,0.1024,2.9335,3.8438,8.9792,8.3125,22.927,2.528,0.23,5.09,8.463,0.6295,3.3,2.4219,12.3922,14.6667,4.8229,5.6406,4.0921,81.25,7.8526,12.3895
23.09.86,2.199,4.2485,0.1042,2.8835,3.9141,9,8.3281,23.003,2.472,0.23,5.09,8.386,0.6451,3.25,2.5,12.3771,15,4.8542,5.7187,4.2332,81.25,7.7786,12.2506
24.09.86,2.202,4.2563,0.1029,2.9435,4.0078,9.0521,8.3438,22.995,2.47,0.22,5.12,8.357,0.6272,3.3,2.5156,12.4373,15.125,4.9896,5.0781,4.2332,80,7.8897,12.2229
25.09.86,2.225,4.14,0.1007,2.8835,3.9063,8.8229,8.1563,22.519,2.477,0.22,5.02,8.343,0.6161,3.43,2.4479,12.332,14.7917,4.8854,4.9687,4.3743,73.75,7.6304,11.8617
26.09.86,2.197,4.1167,0.1007,2.9035,3.9297,8.8542,8.2188,22.182,2.458,0.22,4.99,8.257,0.6116,3.44,2.4271,12.302,14.9167,4.8125,4.8437,4.2332,71.25,7.6304,11.8895
29.09.86,2.229,4.171,0.0981,2.8634,3.9531,8.8333,8.2969,22.179,2.471,0.22,4.98,8.359,0.5804,3.3,2.3854,12.0012,14.625,4.7188,4.6875,4.2332,72.5,7.4081,11.6117
30.09.86,2.244,4.202,0.0981,2.8785,4,8.8333,8.4063,22.6,2.451,0.23,5.07,8.535,0.5982,3.33,2.4167,12.1064,14.4583,4.7188,4.7344,4.0921,71.25,7.6304,11.8617
01.10.86,2.266,4.2253,0.0972,2.9135,4.0313,9.0417,8.4844,23.352,2.481,0.23,5.1,8.772,0.6094,3.35,2.4115,12.2117,14.4583,4.6771,4.8125,4.2332,73.75,7.5193,12.084
02.10.86,2.314,4.2485,0.0972,2.8734,4.0391,9.0937,8.4531,23.553,2.519,0.22,5.12,8.852,0.6094,3.35,2.401,12.2117,14.4167,4.6979,4.6719,4.0921,72.5,7.4822,11.8617
03.10.86,2.307,4.2718,0.0981,2.8484,4.0234,9.2083,8.4531,23.453,2.526,0.22,5.08,8.879,0.6027,3.41,2.4063,12.0914,14.4167,4.8125,4.6562,4.0921,70,7.3341,11.8895
06.10.86,2.288,4.3183,0.1059,2.8684,3.9766,9.0104,8.3594,23.511,2.505,0.22,5.05,8.775,0.6094,3.48,2.3854,12.1215,14.5,4.9688,4.6719,4.0921,71.25,7.4081,12.0562
07.10.86,2.31,4.2795,0.1081,2.8684,4.0313,8.9375,8.4219,22.977,2.502,0.22,5.06,8.836,0.5893,3.43,2.3594,12.0313,14.625,4.9063,4.6719,4.0216,71.25,7.4081,12.0006
08.10.86,2.348,4.3881,0.1111,2.9435,4.1172,8.9687,8.5313,22.446,2.522,0.22,5.07,8.885,0.5848,3.4,2.3958,12.1215,14.9583,4.9792,4.6875,4.0568,72.5,7.5193,12.0006
09.10.86,2.362,4.3958,0.1146,2.9535,4.125,8.9271,8.375,22.597,2.556,0.22,5.16,8.866,0.5893,3.42,2.375,12.2268,14.7083,5.0208,4.75,4.0216,70,7.8156,11.8895
10.10.86,2.365,4.4113,0.1198,2.9585,4.1016,8.9583,8.2969,22.536,2.566,0.22,5.13,8.89,0.5938,3.44,2.3906,12.302,14.5417,5.0208,4.7344,4.0216,72.5,7.7786,11.7506
13.10.86,2.372,4.4423,0.1155,2.9986,4.1016,8.9167,8.3594,22.559,2.582,0.22,5.13,8.874,0.6183,3.42,2.4115,12.4223,14.4167,4.9792,4.6875,4.1627,71.25,7.8156,11.6673
14.10.86,2.383,4.4733,0.1163,3.0286,4.1797,8.8854,8.2656,23.007,2.579,0.22,5.05,8.864,0.6071,3.34,2.3906,12.5275,14.4583,4.9583,4.7187,4.0216,70,8.0378,11.8339
15.10.86,2.365,4.5044,0.1215,3.0787,4.2734,8.9062,8.375,23.136,2.572,0.21,5.08,8.994,0.596,3.29,2.4688,12.9035,14.875,5.0208,4.7031,4.0216,71.25,7.8526,12.2229
16.10.86,2.377,4.5664,0.1215,3.0887,4.3672,8.9479,8.5469,22.854,2.569,0.21,5.03,8.975,0.6004,3.3,2.5104,12.9186,14.875,5.1458,4.7344,4.1627,70,7.7415,12.1395
17.10.86,2.376,4.5741,0.125,3.0737,4.375,8.9062,8.5156,22.379,2.571,0.2,5.03,8.96,0.6004,3.28,2.5052,12.9336,14.75,5.0833,4.7187,3.8805,67.5,7.4822,12.0284
20.10.86,2.369,4.4501,0.1259,3.0537,4.2891,8.8125,8.3438,22.218,2.558,0.21,5.03,8.925,0.5871,3.29,2.4792,12.6328,14.4167,4.9792,4.6562,3.9863,66.25,7.2229,11.9173
21.10.86,2.372,4.4191,0.1311,3.0336,4.2969,8.7812,8.3281,22.524,2.543,0.21,5.13,8.873,0.5848,3.36,2.4635,12.6178,14.4167,4.8542,4.6562,3.8805,66.25,7.4822,11.9173
22.10.86,2.353,4.4346,0.1311,3.0537,4.3359,8.75,8.2969,22.492,2.511,0.21,5.11,8.683,0.5804,3.39,2.4427,12.6479,14.3333,4.8333,4.5937,4.0216,63.75,7.5563,12.0284
23.10.86,2.364,4.5276,0.1311,3.0637,4.3516,8.7917,8.2969,22.414,2.535,0.21,5.01,8.589,0.5915,3.43,2.5,13.0539,14.4583,5.0521,4.625,4.0216,63.75,7.6304,12.4173
24.10.86,2.367,4.5354,0.1302,3.0587,4.2891,8.7604,8.2969,22.391,2.51,0.2,4.91,8.596,0.5893,3.33,2.474,13.0238,14.4583,5.0625,4.6094,3.8805,63.75,7.6304,12.4729
27.10.86,2.345,4.5664,0.1346,3.0286,4.3359,8.7604,8.3281,22.265,2.493,0.2,4.86,8.538,0.6071,3.31,2.4844,13.1441,14.3333,5.0313,4.625,4.0216,58.75,7.7415,12.1395
28.10.86,2.408,4.5664,0.1376,3.0437,4.2891,8.7292,8.2969,22.227,2.518,0.21,4.79,8.682,0.596,3.38,2.5052,13.2344,14.2083,5.0833,4.625,4.0216,58.75,7.8156,11.5562
29.10.86,2.451,4.6361,0.1337,3.0487,4.3125,8.75,8.2188,21.898,2.566,0.22,4.78,8.69,0.596,3.38,2.5208,13.1441,14.4167,5.125,4.7187,3.8805,61.25,7.7045,11.7506
30.10.86,2.459,4.6827,0.1363,3.0737,4.3438,8.9167,8.4531,21.674,2.549,0.21,4.9,8.535,0.6116,3.3,2.5417,13.2645,14.6667,5.2292,4.8125,3.8805,60,7.5563,11.8062
31.10.86,2.441,4.6517,0.1346,3.0537,4.3594,8.9375,8.5,21.872,2.554,0.21,5.05,8.512,0.6183,3.32,2.4896,13.1441,14.625,5.25,4.9844,4.0921,58.75,7.7415,11.7506
03.11.86,2.399,4.7602,0.1372,3.0987,4.3516,8.9271,8.6719,21.534,2.567,0.22,5.08,8.53,0.625,3.37,2.5156,13.1141,14.5,5.2604,5.0156,4.0921,60,7.8897,11.6673
04.11.86,2.413,4.7447,0.1424,3.1438,4.3672,8.9062,8.75,21.61,2.599,0.21,5.05,8.581,0.6384,3.49,2.4948,13.1291,14.875,5.2708,5,3.8099,60,7.8526,11.5006
05.11.86,2.4,4.7602,0.1511,3.1638,4.4063,8.9583,8.6719,21.21,2.588,0.22,5.25,8.575,0.6607,3.54,2.526,13.1441,14.9583,5.375,4.9219,3.8099,60,7.8526,11.1117
06.11.86,2.392,4.7679,0.1545,3.1237,4.3984,8.9479,8.6094,21.254,2.619,0.22,5.22,8.642,0.6451,3.49,2.5521,13.1441,14.75,5.3542,4.9062,3.7394,60,7.8156,11.5562
07.11.86,2.303,4.7137,0.1537,3.1237,4.3438,8.9062,8.6094,21.216,2.678,0.22,5.19,8.755,0.6384,3.51,2.5885,13.1592,14.7917,5.375,4.8906,3.7394,60,7.7786,11.695
10.11.86,2.168,4.6904,0.1476,3.1338,4.3594,8.9062,8.6563,21.449,2.681,0.21,5.22,8.858,0.6317,3.48,2.5833,13.3848,14.7917,5.375,4.8437,3.5982,60,7.8526,11.695
11.11.86,2.163,4.6982,0.1485,3.1588,4.375,8.9062,8.75,20.532,2.704,0.21,5.24,8.844,0.6339,3.52,2.5938,13.4148,14.6667,5.3333,4.8594,3.6688,60,7.8897,11.5562
12.11.86,2.143,4.7524,0.1485,3.1338,4.375,8.9271,8.7031,20.309,2.718,0.21,5.28,8.931,0.654,3.6,2.5417,13.4449,14.8333,5.25,4.7812,3.7394,58.75,7.9267,11.2506
13.11.86,2.162,4.6827,0.1463,3.0587,4.2656,8.9375,8.625,20.547,2.738,0.22,5.26,9.028,0.6339,3.65,2.5,13.2344,14.5833,5.125,4.6562,3.7394,58.75,7.4822,11.195
14.11.86,2.186,4.6206,0.1476,3.0787,4.3203,8.9687,8.6719,20.543,2.746,0.22,5.29,8.942,0.6295,3.72,2.5313,13.2795,14.5417,5.0833,4.7969,3.5982,60,7.6304,11.2228
17.11.86,2.163,4.5741,0.1485,3.0687,4.2266,9.0521,8.6406,20.236,2.721,0.22,5.28,8.95,0.6496,3.65,2.5052,13.084,14.3333,5.1354,4.7344,3.5982,56.25,7.6304,11.1117
18.11.86,2.149,4.4656,0.1406,2.9936,4.0781,8.9375,8.4219,20.212,2.737,0.22,5.27,8.996,0.6317,3.61,2.4167,12.7832,14.2917,5.0313,4.6875,3.5982,55,7.4081,10.8895
19.11.86,2.143,4.5586,0.1458,3.0336,4.1484,8.9062,8.4219,20.257,2.755,0.23,5.17,9.018,0.625,3.6,2.4635,12.8133,14.4583,5.0104,4.6562,3.5277,56.25,7.6304,10.945
20.11.86,2.093,4.6284,0.1571,3.1037,4.2109,8.9896,8.5781,20.264,2.803,0.22,5.18,8.981,0.6295,3.6,2.5,12.9938,14.5417,5.1146,4.8125,3.4571,56.25,7.8156,11.2784
21.11.86,2.067,4.7524,0.1623,3.1638,4.3359,9.2083,8.75,20.311,2.782,0.23,5.27,8.787,0.6429,3.6,2.5625,13.2645,14.875,5.3021,4.9219,3.2808,57.5,7.7786,11.195
24.11.86,2.088,4.8377,0.1754,3.2289,4.3906,9.25,8.7188,20.531,2.823,0.23,5.3,8.957,0.6786,3.53,2.6042,13.5352,14.8333,5.3646,4.9687,3.3866,58.75,7.9638,11.4728
25.11.86,2.125,4.799,0.1771,3.354,4.3672,9.2812,8.6563,21.098,2.814,0.23,5.24,9.075,0.7188,3.62,2.5885,13.5953,14.9167,5.3542,4.9687,3.2455,57.5,7.9638,11.2228
26.11.86,2.144,4.8377,0.1754,3.344,4.3438,9.2708,8.6563,20.941,2.797,0.23,5.26,9.119,0.7232,3.67,2.5625,13.5953,14.9167,5.3333,4.9062,3.3866,57.5,7.9267,11.2228
27.11.86,2.121,4.8377,0.1754,3.344,4.3438,9.2708,8.6563,21.254,2.8,0.23,5.18,9.149,0.7232,3.67,2.5625,13.5953,14.9167,5.3333,4.9062,3.3866,57.5,7.9267,11.2228
28.11.86,2.146,4.8222,0.1728,3.324,4.2813,9.3229,8.6563,21.236,2.83,0.24,5.21,9.287,0.7143,3.71,2.5417,13.475,14.8333,5.2813,4.9531,3.4571,56.25,7.9267,11.3339
01.12.86,2.147,4.8532,0.1693,3.344,4.2422,9.3229,8.6406,20.876,2.836,0.24,5.2,9.235,0.7165,3.73,2.526,13.5652,15.0833,5.2708,4.9062,3.4571,56.25,7.9267,11.1672
02.12.86,2.154,5.0005,0.1702,3.3991,4.375,9.6875,8.8125,20.547,2.83,0.24,5.24,9.164,0.7411,3.75,2.5938,13.8961,15.625,5.3542,4.8594,3.316,56.25,8.0008,11.3339
03.12.86,2.181,4.9152,0.1689,3.5443,4.4219,9.5729,8.6719,20.982,2.857,0.23,5.25,9.338,0.7634,3.65,2.6458,13.7307,15.6667,5.3333,5.0312,3.3866,56.25,8.0008,11.5839
04.12.86,2.154,4.892,0.171,3.5092,4.3438,9.5625,8.5938,20.609,2.818,0.23,5.21,9.172,0.7589,3.61,2.6563,13.7758,15.5417,5.3125,5.0781,3.316,56.25,8.0008,11.6117
05.12.86,2.212,4.8222,0.1702,3.4642,4.3359,9.5417,8.6563,20.349,2.815,0.23,5.22,9.014,0.7813,3.64,2.6198,13.7307,15.3333,5.2708,5.0937,3.316,56.25,7.8526,11.5284
08.12.86,2.243,4.83,0.1684,3.5142,4.4375,9.5729,8.7188,20.089,2.81,0.23,5.23,9.047,0.7589,3.67,2.6198,13.9412,15.5,5.2917,5,3.1749,55,7.8156,11.445
09.12.86,2.228,4.7912,0.1676,3.4642,4.4063,9.5417,8.7031,19.955,2.783,0.23,5.23,8.909,0.7567,3.68,2.625,13.866,15.125,5.2292,5,3.1749,55,7.7786,11.4728
10.12.86,2.234,4.861,0.1689,3.4692,4.4766,9.5833,8.8125,20.004,2.799,0.23,5.22,8.952,0.7768,3.66,2.6146,13.9563,15.25,5.3125,4.9062,3.2455,52.5,7.8156,11.6395
11.12.86,2.221,4.8842,0.1702,3.4241,4.4141,9.4062,8.7188,20.403,2.778,0.23,5.24,8.881,0.7656,3.65,2.5833,13.7908,15,5.2708,4.9531,3.1749,53.75,7.8897,11.5006
12.12.86,2.214,4.7835,0.1641,3.3791,4.3047,9.3333,8.9219,20.322,2.78,0.22,5.26,8.872,0.7366,3.69,2.5417,13.7908,14.7917,5.2604,4.8906,3.1749,53.75,7.8526,11.3895
15.12.86,2.186,4.923,0.1597,3.4191,4.3359,9.3646,9,20.155,2.767,0.23,5.41,8.818,0.7455,3.78,2.5521,13.866,14.5,5.1667,4.9687,3.1749,53.75,7.8897,11.6117
16.12.86,2.18,4.9773,0.1615,3.5042,4.375,9.4792,9.0781,20.466,2.756,0.23,5.37,8.794,0.7589,3.78,2.5417,13.9863,14.75,5.2188,5.0156,3.316,51.25,7.9267,11.5562
17.12.86,2.172,4.892,0.1632,3.4642,4.3281,9.4375,8.9531,20.69,2.75,0.23,5.35,8.812,0.7366,3.73,2.5417,13.9412,14.7917,5.2083,4.9687,3.1749,51.25,8.0749,11.4728
18.12.86,2.202,4.8997,0.1645,3.4742,4.2734,9.3958,8.9375,20.602,2.764,0.23,5.35,8.684,0.7388,3.76,2.5885,13.9863,14.875,5.2604,5,3.1749,50,7.9267,11.7506
19.12.86,2.205,4.954,0.1684,3.5142,4.2656,9.5208,9.0938,20.607,2.762,0.23,5.39,8.656,0.7522,3.83,2.5781,13.9863,14.7917,5.4167,5.2187,3.1044,47.5,7.7786,11.8895
22.12.86,2.254,4.9773,0.1702,3.4842,4.1875,9.4687,9.1094,20.852,2.806,0.23,5.48,8.875,0.7522,3.93,2.5313,14.1367,14.625,5.3333,5.0625,3.1044,48.75,7.8526,11.9728
23.12.86,2.292,4.9075,0.1719,3.4942,4.1406,9.4896,9.1875,20.982,2.845,0.23,5.5,9.054,0.7522,4,2.4896,14.1668,14.5,5.2083,5.0156,3.1044,48.75,7.7786,11.9451
24.12.86,2.281,4.923,0.1715,3.5142,4.1719,9.5208,9.25,20.941,2.831,0.23,5.5,9.009,0.7478,4.05,2.5365,14.1518,14.4583,5.25,5.0625,3.0338,48.75,7.7786,11.9728
25.12.86,2.281,4.923,0.1715,3.5142,4.1719,9.5208,9.25,20.941,2.831,0.23,5.5,9.009,0.7478,4.05,2.5365,14.1518,14.4583,5.25,5.0625,3.0338,48.75,7.7786,11.9728
26.12.86,2.281,4.9075,0.171,3.5142,4.2422,9.5208,9.1875,20.941,2.831,0.23,5.5,9.009,0.7321,4.05,2.6198,14.1668,14.5,5.2708,5.0469,3.1749,47.5,7.8526,11.9728
29.12.86,2.311,4.8532,0.1641,3.4742,4.1484,9.4583,9.0938,21.26,2.899,0.24,5.58,9.282,0.7232,4.15,2.5625,14.0916,14.4583,5.1875,5.0156,2.9633,47.5,7.7415,11.7784
30.12.86,2.312,4.7912,0.1658,3.4842,4.1563,9.3646,8.9688,20.775,2.897,0.23,5.56,9.307,0.7321,4.16,2.5573,14.0615,14.5,5.1875,4.9687,2.9633,47.5,7.7045,11.5562
31.12.86,2.33,4.7369,0.1676,3.4441,4.1016,9.3542,8.7656,21.003,2.92,0.24,5.65,9.381,0.7232,4.21,2.5417,14.0314,14.0833,5.0729,5.0156,3.1749,47.5,7.6304,11.3617
01.01.87,2.33,4.7369,0.1676,3.4441,4.1016,9.3542,8.7656,21.003,2.92,0.24,5.65,9.381,0.7232,4.21,2.5417,14.0314,14.0833,5.0729,5.0156,3.1749,47.5,7.6304,11.3617
02.01.87,2.336,4.8145,0.1658,3.4992,4.2109,9.5104,9,20.624,2.927,0.24,5.67,9.402,0.7299,4.24,2.5833,14.1818,14.2917,5.1667,5.0312,3.1749,48.75,7.9267,11.5839
05.01.87,2.319,4.9308,0.1754,3.6093,4.3672,9.5208,9.2188,20.735,2.928,0.23,5.61,9.538,0.7679,4.21,2.651,14.3322,14.5833,5.375,5.1719,3.316,52.5,8.3342,11.8617
06.01.87,2.353,4.892,0.178,3.5843,4.3516,9.5,9.1875,21.127,2.987,0.23,5.66,9.88,0.7813,4.19,2.7031,14.3924,14.6667,5.3958,5.1719,3.3513,52.5,8.149,11.3339
07.01.87,2.306,4.8997,0.1875,3.6444,4.3516,9.5,9.1719,20.663,2.934,0.24,5.72,9.493,0.7991,4.2,2.7188,14.4826,14.8333,5.3854,5.125,3.5277,52.5,8.5194,11.2784
08.01.87,2.307,4.9618,0.1936,3.6043,4.3047,9.5104,9.1719,19.989,2.95,0.24,5.7,9.555,0.7991,4.31,2.7396,14.4525,15.2083,5.4063,5.1094,3.5982,53.75,8.5564,11.5562
09.01.87,2.309,4.9695,0.2014,3.6093,4.3438,9.5208,9.2031,19.348,2.929,0.24,5.83,9.428,0.8103,4.3,2.7448,14.3773,15.25,5.3958,5.2187,3.5982,58.75,8.7416,11.5284
12.01.87,2.323,5.016,0.2144,3.6193,4.3047,9.5521,9.3906,19.796,2.966,0.25,5.92,9.568,0.8125,4.39,2.7396,14.3021,15.3333,5.4063,5.25,3.5982,56.25,8.8898,11.5562
13.01.87,2.332,5.0083,0.2084,3.6243,4.2813,9.6771,9.4219,19.199,2.955,0.26,6.01,9.517,0.7969,4.42,2.6927,14.1668,15.2917,5.3542,5.2969,3.5982,57.5,8.9639,11.695
14.01.87,2.36,5.0625,0.2084,3.6444,4.375,9.7292,9.5313,19.578,3.012,0.27,6.06,9.795,0.8594,4.46,2.7083,14.4525,15.2917,5.2917,5.375,3.6688,57.5,9.075,11.5284
15.01.87,2.36,5.2099,0.2196,3.7145,4.4688,9.6875,9.6094,19.718,3.016,0.28,6.1,9.693,0.8906,4.63,2.724,14.9789,15.375,5.5208,5.5156,3.5277,60,9.7047,11.7784
16.01.87,2.365,5.2719,0.2144,3.7645,4.5469,9.8125,9.75,19.925,3.031,0.28,6.2,9.798,0.8705,4.58,2.7344,15.0992,15.5417,5.4896,5.5469,3.4571,60,9.5936,11.3339
19.01.87,2.376,5.2564,0.2222,3.7996,4.6875,9.8229,9.8281,20.165,3.019,0.27,6.26,9.879,0.9487,4.68,2.7396,15.4602,15.6667,5.5,5.6094,3.6688,60,9.7788,11.2784
20.01.87,2.397,5.2874,0.2257,3.8696,4.5938,9.8646,9.9063,19.882,2.998,0.28,6.17,9.813,0.9219,4.57,2.7188,15.6857,15.8333,5.6146,5.6094,3.6688,63.75,9.7047,11.4173
21.01.87,2.397,5.2719,0.2353,3.8897,4.5938,9.8437,9.7969,19.19,2.985,0.27,6.21,9.709,0.875,4.55,2.6667,15.5654,15.8333,5.4583,5.5,3.4571,63.75,9.5195,11.3339
22.01.87,2.401,5.4579,0.2587,4.0649,4.6875,10.0208,10,20.101,3.023,0.26,6.28,9.706,0.9375,4.63,2.776,16.1219,15.9167,5.6563,5.4687,3.6688,65,9.7788,11.4173
23.01.87,2.448,5.2719,0.2361,3.9397,4.6875,10.0833,9.9063,20.177,3.007,0.25,6.38,9.669,0.8973,4.6,2.7604,15.2496,15.9167,5.6354,5.2344,3.6688,65,9.2602,11.3895
26.01.87,2.471,5.3882,0.2387,3.9598,4.7031,9.9271,10.0781,19.868,3.01,0.25,6.41,9.613,0.8884,4.62,2.7292,15.4902,15.8333,5.5833,5.2187,3.5277,66.25,9.4083,11.3339
27.01.87,2.497,5.4114,0.2483,4.0449,4.8516,9.9167,10.2188,19.782,3.055,0.26,6.52,9.67,0.942,4.68,2.8125,15.791,16.0417,5.6875,5.3437,3.5982,67.5,9.3713,11.0284
28.01.87,2.49,5.4424,0.2492,4.0649,4.8594,9.9062,10.2344,18.673,3.058,0.26,6.48,9.359,0.9888,4.69,2.875,15.8512,15.9167,5.6563,5.3281,3.5982,68.75,9.3713,10.9728
29.01.87,2.503,5.4192,0.2387,4.0048,4.8047,9.6979,10.25,18.605,3.049,0.26,6.45,9.398,0.9665,4.58,2.8438,15.6256,15.75,5.75,5.375,3.4571,68.75,9.5565,11.1672
30.01.87,2.479,5.4579,0.2539,4.0148,4.7266,9.7187,10.3438,18.237,2.998,0.27,6.36,9.404,0.9911,4.66,2.8229,15.5654,15.625,5.8125,5.4375,3.316,67.5,9.4824,11.1672
02.02.87,2.567,5.3572,0.2535,4.0599,4.7578,9.8125,10.4688,18.375,3.067,0.27,6.41,9.65,0.9978,4.8,2.8646,15.6707,15.5833,5.8958,5.5625,3.4571,68.75,9.4824,11.0839
03.02.87,2.583,5.3804,0.2492,3.9998,4.8125,9.8125,10.4375,17.39,3.085,0.27,6.39,9.486,0.9911,4.72,2.8646,15.5504,15.5417,5.9271,5.7812,3.4571,66.25,9.8158,11.1117
04.02.87,2.557,5.3572,0.25,4.0148,4.8984,9.7917,10.5,16.929,3.054,0.27,6.52,9.26,0.9821,4.59,2.8646,15.5354,15.75,5.9688,5.7969,3.316,66.25,10.4084,11.195
05.02.87,2.528,5.3339,0.2483,4.0549,4.9297,9.6979,10.5781,16.272,2.988,0.28,6.61,9.069,0.9621,4.55,2.8646,15.5203,16.2917,5.9375,5.9062,3.4571,67.5,10.6677,11.195
06.02.87,2.509,5.3184,0.2387,3.9948,4.9141,9.5833,10.5156,17.384,2.975,0.28,6.68,9.111,0.9464,4.66,2.8698,15.5203,16.125,5.9271,5.8281,3.3866,67.5,10.5937,11.1395
09.02.87,2.571,5.3649,0.237,4.0098,4.8594,9.4583,10.4688,17.994,3.044,0.28,6.66,9.521,0.9397,4.7,2.8594,15.6857,16.0417,5.8333,5.7656,3.3866,66.25,10.4084,11.1395
10.02.87,2.581,5.3649,0.2379,3.9347,4.8125,9.3542,10.4531,17.899,3.035,0.27,6.53,9.526,0.942,4.8,2.8333,15.5955,15.6667,5.7292,5.7187,3.4571,67.5,10.1492,11.1672
11.02.87,2.53,5.3339,0.2492,3.9798,5,9.4583,10.4063,17.815,2.992,0.28,6.52,9.347,1.0089,4.96,2.8594,15.7609,15.75,5.7813,5.7969,3.316,66.25,10.1121,11.195
12.02.87,2.518,5.2719,0.2665,3.9297,5.0078,9.2917,10.0938,17.841,2.972,0.27,6.39,9.289,1.0469,4.9,2.875,15.791,15.6667,5.7813,5.8125,3.4571,67.5,10.038,11.1395
13.02.87,2.509,5.3339,0.2639,4.145,5.1641,9.3542,10.125,18.116,2.977,0.27,6.38,9.169,1.1094,4.87,2.9479,15.6557,15.9583,5.8438,5.9219,3.4571,66.25,10.1492,11.2228
16.02.87,2.509,5.3339,0.2639,4.145,5.1641,9.3542,10.125,18.056,2.975,0.27,6.39,9.299,1.1094,4.87,2.9479,15.6557,15.9583,5.8438,5.9219,3.4571,66.25,10.1492,11.2228
17.02.87,2.516,5.5045,0.2657,4.135,5.3906,9.3854,10.3125,17.133,2.987,0.27,6.35,9.402,1.1853,5.05,3.1875,15.8813,15.9583,5.9896,6.0156,3.5982,67.5,10.3714,11.2784
18.02.87,2.474,5.5045,0.2492,4.0999,5.4375,9.5,10.375,17.172,2.946,0.27,6.31,9.214,1.1339,5.01,3.1042,15.9715,16.0417,6.0833,5.9844,3.5982,67.5,10.6677,11.5006
19.02.87,2.467,5.4812,0.2387,4.0248,5.3516,9.5208,10.1719,18.146,2.953,0.28,6.17,9.274,1.1138,4.84,3.1094,15.9865,16.5,6.3125,5.9531,3.6688,71.25,10.5196,11.7784
20.02.87,2.422,5.3959,0.2361,4.0449,5.2813,9.5833,10.1719,18.036,2.872,0.28,6.21,9.102,1.0938,4.92,3.0885,15.7008,16.375,6.25,5.8594,3.6688,77.5,10.5196,11.7506
23.02.87,2.418,5.3184,0.2509,4.0198,5.1875,9.6458,10,17.785,2.837,0.28,6.19,8.656,1.1272,5.01,3.0104,15.2496,15.5,6.1875,5.8125,3.7394,76.25,10.2232,11.7506
24.02.87,2.412,5.2951,0.263,4.0849,5.3047,9.6146,9.7969,17.694,2.798,0.28,6.07,8.978,1.1696,4.97,3.0208,15.2797,15.625,6.1979,5.6875,3.8099,72.5,10.001,11.7506
